A palavra  aparece 21 vezes
A palavra WORKS aparece 32 vezes
A palavra DOEM aparece 1 vezes
A palavra ENTENDESSE aparece 1 vezes
A palavra DESPEITO aparece 3 vezes
A palavra TOMARA aparece 1 vezes
A palavra LIBERDADE aparece 4 vezes
A palavra CONTESTAL-A aparece 1 vezes
A palavra DEIXE-SE aparece 1 vezes
A palavra COMPREHENDI aparece 1 vezes
A palavra PAGA aparece 4 vezes
A palavra ESCONDIA aparece 1 vezes
A palavra FALEMOS aparece 2 vezes
A palavra METTI-ME aparece 2 vezes
A palavra DESUSADOS aparece 1 vezes
A palavra EMENDA aparece 3 vezes
A palavra VAGAMENTE aparece 3 vezes
A palavra COROAÇÃO aparece 2 vezes
A palavra INIMIGOS aparece 2 vezes
A palavra CONSTRUCÇÕES aparece 1 vezes
A palavra TÈM aparece 2 vezes
A palavra SENDO aparece 15 vezes
A palavra PAZES aparece 3 vezes
A palavra APERTANDO aparece 3 vezes
A palavra INTENSIDADE aparece 1 vezes
A palavra ACCENDOU aparece 1 vezes
A palavra CAUSAS aparece 3 vezes
A palavra PHRASE aparece 11 vezes
A palavra ACONTECIA aparece 3 vezes
A palavra TIRAM aparece 1 vezes
A palavra DUZIA aparece 3 vezes
A palavra ESTRAGAVA aparece 1 vezes
A palavra CV aparece 2 vezes
A palavra SEQUER aparece 5 vezes
A palavra «NÃO aparece 6 vezes
A palavra SELLOU aparece 1 vezes
A palavra CAUSE aparece 2 vezes
A palavra ESCAPAVA aparece 2 vezes
A palavra CHEGARAM-ME aparece 1 vezes
A palavra PUPILLAS aparece 4 vezes
A palavra POUPO-VOS aparece 1 vezes
A palavra ERAMOS aparece 8 vezes
A palavra AMANHECEU aparece 3 vezes
A palavra ADIVINHAI aparece 1 vezes
A palavra COMPRIDAS aparece 2 vezes
A palavra BORDÉOS aparece 1 vezes
A palavra DEVAGAR aparece 9 vezes
A palavra CASA,--A aparece 1 vezes
A palavra ARMAS aparece 2 vezes
A palavra PODEMOS aparece 4 vezes
A palavra VOU aparece 30 vezes
A palavra BANDÓS aparece 1 vezes
A palavra CONHECIAMOS aparece 2 vezes
A palavra DELICIAS aparece 1 vezes
A palavra «EM aparece 2 vezes
A palavra ACCEITOU aparece 3 vezes
A palavra CARIDOSO aparece 1 vezes
A palavra PRESSAS aparece 2 vezes
A palavra QUEIXAVA-SE aparece 1 vezes
A palavra CHICOTE aparece 2 vezes
A palavra SINCERO aparece 1 vezes
A palavra CANTORAS aparece 1 vezes
A palavra ENRUGUEI aparece 1 vezes
A palavra GOSAR aparece 1 vezes
A palavra PAGE aparece 2 vezes
A palavra SEARCH aparece 1 vezes
A palavra CIRCULOS aparece 1 vezes
A palavra AÇO aparece 1 vezes
A palavra PUXANDO-ME aparece 1 vezes
A palavra ESCOLHIA aparece 2 vezes
A palavra OLHADO aparece 1 vezes
A palavra SEGREDOU aparece 1 vezes
A palavra DEMOREI aparece 1 vezes
A palavra IREI aparece 4 vezes
A palavra DESCONFIO aparece 1 vezes
A palavra PONHA-LHE aparece 1 vezes
A palavra OUVIRA-O aparece 1 vezes
A palavra VAGAM aparece 1 vezes
A palavra AMADORES aparece 1 vezes
A palavra WHERE aparece 5 vezes
A palavra MATERIAS aparece 4 vezes
A palavra CAMINHOU aparece 2 vezes
A palavra CASTELLO aparece 2 vezes
A palavra EXTRANHOS aparece 2 vezes
A palavra SURDO aparece 1 vezes
A palavra IDENTIFY aparece 1 vezes
A palavra GRAVIDADE aparece 1 vezes
A palavra PEREMPTORIO aparece 1 vezes
A palavra NAMORAR aparece 3 vezes
A palavra AFFIRMATIVAMENTE aparece 1 vezes
A palavra NEGOU aparece 3 vezes
A palavra GOSTOU aparece 6 vezes
A palavra LOPES aparece 2 vezes
A palavra RECEBEDOR aparece 2 vezes
A palavra ESTIPENDIO aparece 1 vezes
A palavra JUNTAS aparece 5 vezes
A palavra FECHAR aparece 5 vezes
A palavra DUVIDAS aparece 8 vezes
A palavra EMBARQUEI aparece 1 vezes
A palavra CAÍAM-ME aparece 1 vezes
A palavra DISTRAHIAM aparece 1 vezes
A palavra APOSENTADOS aparece 1 vezes
A palavra PRESERVAL-A aparece 1 vezes
A palavra BARBEIRO aparece 5 vezes
A palavra MARCADO aparece 3 vezes
A palavra ABERTA aparece 1 vezes
A palavra ACHATANDO aparece 1 vezes
A palavra VERMELHOS aparece 1 vezes
A palavra NORA aparece 3 vezes
A palavra DENUNCIARA aparece 1 vezes
A palavra FUGITIVA aparece 1 vezes
A palavra CONHECENDO aparece 1 vezes
A palavra GUERRA aparece 5 vezes
A palavra CALCULO aparece 3 vezes
A palavra AQUIETOU-SE aparece 1 vezes
A palavra RELIGIOSOS aparece 4 vezes
A palavra CX aparece 3 vezes
A palavra PEDI aparece 6 vezes
A palavra CONTENTISSIMO aparece 1 vezes
A palavra ANDANDO aparece 15 vezes
A palavra ACTOS aparece 5 vezes
A palavra AN aparece 6 vezes
A palavra CAUTELA aparece 2 vezes
A palavra FRANZIU aparece 1 vezes
A palavra ACABADA aparece 1 vezes
A palavra ENTRARAM aparece 3 vezes
A palavra VELHARIAS aparece 1 vezes
A palavra 4 aparece 6 vezes
A palavra OMISSAS aparece 1 vezes
A palavra MOTIVOS aparece 6 vezes
A palavra VIEWING aparece 1 vezes
A palavra TODO aparece 50 vezes
A palavra SINO aparece 2 vezes
A palavra ESCOBARES aparece 1 vezes
A palavra PRÉGÃO aparece 8 vezes
A palavra REPUGNASSE aparece 1 vezes
A palavra VOLTARETE aparece 2 vezes
A palavra VINTE aparece 17 vezes
A palavra AGRADAR aparece 2 vezes
A palavra RECONDITA aparece 1 vezes
A palavra UNINDO aparece 1 vezes
A palavra DEPENDS aparece 1 vezes
A palavra FIQUEI aparece 32 vezes
A palavra IR.» aparece 1 vezes
A palavra 1851 aparece 1 vezes
A palavra DERIVE aparece 1 vezes
A palavra MUSA aparece 1 vezes
A palavra REDOBROU aparece 2 vezes
A palavra APERTOU-ME aparece 3 vezes
A palavra JANTADO aparece 1 vezes
A palavra PRODUZIU-ME aparece 1 vezes
A palavra RI-ME aparece 2 vezes
A palavra CALLIGRAPHICAS aparece 1 vezes
A palavra XCI aparece 2 vezes
A palavra ALGUMA aparece 72 vezes
A palavra LINKING aparece 2 vezes
A palavra CONTRACTAR aparece 1 vezes
A palavra CONSOLASSEM aparece 1 vezes
A palavra LEITO aparece 1 vezes
A palavra DEDICAR aparece 1 vezes
A palavra VÃO aparece 11 vezes
A palavra FITA aparece 2 vezes
A palavra ENCOBRISSE aparece 1 vezes
A palavra REPULSA aparece 1 vezes
A palavra RELEVA-ME aparece 1 vezes
A palavra REPETI-LHE aparece 1 vezes
A palavra METTIA-SE aparece 2 vezes
A palavra COMPÔR aparece 1 vezes
A palavra ATTRIBUO aparece 2 vezes
A palavra ALTAR aparece 7 vezes
A palavra AUTOPSIAS aparece 1 vezes
A palavra DUAS aparece 51 vezes
A palavra FAZIAM-SE aparece 1 vezes
A palavra MUITAS aparece 15 vezes
A palavra CASA aparece 169 vezes
A palavra ASSIDUAS aparece 2 vezes
A palavra INSERI aparece 1 vezes
A palavra GORDA aparece 1 vezes
A palavra SOLTAM aparece 1 vezes
A palavra PURGATORIO aparece 3 vezes
A palavra LUCIDEZ aparece 1 vezes
A palavra FILES aparece 2 vezes
A palavra CLARO aparece 21 vezes
A palavra DESCONHEÇO aparece 1 vezes
A palavra ENFIADAS aparece 1 vezes
A palavra SABIDO aparece 3 vezes
A palavra POETICA aparece 1 vezes
A palavra DISCLAIMERS aparece 1 vezes
A palavra METADES aparece 3 vezes
A palavra CASTO aparece 1 vezes
A palavra CAIXAO aparece 1 vezes
A palavra EMBRULHO aparece 2 vezes
A palavra PERGUNTO aparece 4 vezes
A palavra AMADO aparece 2 vezes
A palavra PAYING aparece 2 vezes
A palavra CONSOLAVA aparece 2 vezes
A palavra TRUNCADO aparece 3 vezes
A palavra REPETE aparece 1 vezes
A palavra FANTASIA aparece 2 vezes
A palavra SEMINARIO aparece 83 vezes
A palavra BEIJANDO aparece 1 vezes
A palavra JURAM aparece 2 vezes
A palavra DESFITAVAM-SE aparece 1 vezes
A palavra ANDAR aparece 19 vezes
A palavra CURTAS aparece 1 vezes
A palavra VONTADES aparece 1 vezes
A palavra DESCEU aparece 2 vezes
A palavra FORAM aparece 25 vezes
A palavra DIGO aparece 32 vezes
A palavra CONFUNDI aparece 1 vezes
A palavra FEIÇÃO aparece 4 vezes
A palavra EMPENHAR-MO aparece 1 vezes
A palavra RECONSTITUIR-ME aparece 1 vezes
A palavra ALCUNHA aparece 2 vezes
A palavra PYRAMIDES aparece 3 vezes
A palavra CONTEI-VOS aparece 1 vezes
A palavra METTEU-OS aparece 1 vezes
A palavra PLANTEI-LHE aparece 1 vezes
A palavra ESCOLAS aparece 2 vezes
A palavra IMPERFEIÇÃO aparece 1 vezes
A palavra AS-IS aparece 1 vezes
A palavra IMPROVAVEL aparece 1 vezes
A palavra INSTANTANEO aparece 1 vezes
A palavra CHORAVA aparece 2 vezes
A palavra TRANSCREVESSE aparece 1 vezes
A palavra PARAR aparece 5 vezes
A palavra ELOGIAVAM aparece 1 vezes
A palavra RIMA aparece 1 vezes
A palavra FALARA aparece 2 vezes
A palavra SENTEI-ME aparece 1 vezes
A palavra MAUS aparece 1 vezes
A palavra CONTARIA aparece 2 vezes
A palavra AGREED aparece 1 vezes
A palavra TERCEIRA aparece 5 vezes
A palavra SAINTS-PÈRES aparece 1 vezes
A palavra RESTO aparece 44 vezes
A palavra NAQUILLO aparece 1 vezes
A palavra BOTÃO aparece 1 vezes
A palavra PARECIDA aparece 2 vezes
A palavra CASTIGO aparece 1 vezes
A palavra JOELHO aparece 1 vezes
A palavra DORSO aparece 1 vezes
A palavra TAX aparece 6 vezes
A palavra PECCADOS aparece 3 vezes
A palavra GUARDASSE aparece 1 vezes
A palavra XXXVI aparece 2 vezes
A palavra ACOSTUMARA-ME aparece 1 vezes
A palavra NOTADO aparece 1 vezes
A palavra DESLUMBROU aparece 1 vezes
A palavra SEGURO aparece 2 vezes
A palavra FEIOS aparece 3 vezes
A palavra PURGANDO aparece 1 vezes
A palavra PROPRIA aparece 14 vezes
A palavra BUSCAVA aparece 6 vezes
A palavra PERFORM aparece 1 vezes
A palavra ESPERÁVAMOS aparece 1 vezes
A palavra POSSESSED aparece 1 vezes
A palavra AVANCEI aparece 1 vezes
A palavra INFIDELIDADE aparece 1 vezes
A palavra NORTH aparece 1 vezes
A palavra CONSTRANGIDO aparece 1 vezes
A palavra XLIV aparece 2 vezes
A palavra ARCHANJO!» aparece 2 vezes
A palavra REFLEXÃO aparece 13 vezes
A palavra COMMERCIALMENTE aparece 1 vezes
A palavra SATANAZ aparece 6 vezes
A palavra DESTRUIDO aparece 1 vezes
A palavra ENGENHO aparece 9 vezes
A palavra CUIDAREMOS aparece 1 vezes
A palavra ACREDITA aparece 1 vezes
A palavra SUBTIL aparece 1 vezes
A palavra «OUÇO aparece 1 vezes
A palavra CEDO aparece 9 vezes
A palavra REDISTRIBUTION aparece 2 vezes
A palavra PARECERIA aparece 1 vezes
A palavra LETRA aparece 1 vezes
A palavra COMPROU aparece 2 vezes
A palavra BEZERRO aparece 1 vezes
A palavra PAZ aparece 3 vezes
A palavra EMPURRANDO aparece 1 vezes
A palavra PROPENSÃO aparece 1 vezes
A palavra GASTA aparece 1 vezes
A palavra ROÇAR aparece 1 vezes
A palavra LER-ME aparece 1 vezes
A palavra HOMENS aparece 12 vezes
A palavra ENTRETANTO aparece 14 vezes
A palavra OUTRO aparece 106 vezes
A palavra INDIRECTLY aparece 1 vezes
A palavra ENERGIA aparece 1 vezes
A palavra DICCIONARIOS aparece 2 vezes
A palavra PROMETTENDO aparece 1 vezes
A palavra SONHO aparece 13 vezes
A palavra NOTARÁ aparece 1 vezes
A palavra PÔR aparece 5 vezes
A palavra ACCUSOU aparece 1 vezes
A palavra XLIII aparece 2 vezes
A palavra XLIX aparece 2 vezes
A palavra DARIAS aparece 1 vezes
A palavra CASANDO aparece 2 vezes
A palavra CONTEMPLAVEIS aparece 1 vezes
A palavra DESSAS aparece 8 vezes
A palavra ARCHANJO aparece 1 vezes
A palavra COÇAVA aparece 1 vezes
A palavra VERDADEIRAS aparece 4 vezes
A palavra SOARAM aparece 1 vezes
A palavra CASTELLOS aparece 1 vezes
A palavra COMPREHENDESSE aparece 1 vezes
A palavra SETIMO aparece 1 vezes
A palavra DESVAIRADO aparece 1 vezes
A palavra SETE aparece 5 vezes
A palavra TU aparece 17 vezes
A palavra PEDAÇOS aparece 3 vezes
A palavra VOCÊ aparece 133 vezes
A palavra DISCURSO aparece 19 vezes
A palavra CONTEMPORANEA aparece 1 vezes
A palavra MERECE aparece 5 vezes
A palavra HYPOTHESE aparece 5 vezes
A palavra COULD aparece 1 vezes
A palavra INTENSAMENTE aparece 1 vezes
A palavra ABAHULADAS aparece 1 vezes
A palavra LISTA aparece 1 vezes
A palavra CLERO aparece 2 vezes
A palavra IDES aparece 1 vezes
A palavra ENTRARIA aparece 1 vezes
A palavra FIZ-ME aparece 3 vezes
A palavra TORTO aparece 1 vezes
A palavra FINADO aparece 4 vezes
A palavra SERVE aparece 1 vezes
A palavra CUSTANDO aparece 1 vezes
A palavra TRATEI aparece 3 vezes
A palavra DAI-O aparece 1 vezes
A palavra PEDACINHOS aparece 1 vezes
A palavra VOU-ME aparece 1 vezes
A palavra ESCARNINHO aparece 1 vezes
A palavra EXEMPLOS aparece 2 vezes
A palavra FEIA aparece 3 vezes
A palavra CLARA aparece 9 vezes
A palavra CONFESSAVA aparece 2 vezes
A palavra ESSES aparece 7 vezes
A palavra ESPONTANEO aparece 1 vezes
A palavra ESQUIVO aparece 1 vezes
A palavra ESPERAVA aparece 7 vezes
A palavra DESCALÇAVA aparece 1 vezes
A palavra RECUEI aparece 3 vezes
A palavra VIRGEM aparece 3 vezes
A palavra MARES aparece 3 vezes
A palavra FORMALMENTE aparece 1 vezes
A palavra VIVOS aparece 1 vezes
A palavra HAVENDO aparece 8 vezes
A palavra PAROCHIA aparece 2 vezes
A palavra PASSAROS aparece 6 vezes
A palavra DEIXAL-A aparece 2 vezes
A palavra EVIDENTEMENTE aparece 3 vezes
A palavra TRATAMENTO aparece 2 vezes
A palavra ESCAPAVAM aparece 1 vezes
A palavra CONSULTAVA aparece 1 vezes
A palavra RECUSOU aparece 3 vezes
A palavra ATINO aparece 1 vezes
A palavra PEDIAMOS aparece 1 vezes
A palavra JOANNA aparece 1 vezes
A palavra EMOÇÃO aparece 9 vezes
A palavra ABANE aparece 3 vezes
A palavra CITOU aparece 1 vezes
A palavra REFAZEL-O aparece 1 vezes
A palavra TEXTS aparece 1 vezes
A palavra TOMARAM aparece 1 vezes
A palavra SENTOU-SE aparece 2 vezes
A palavra DESTINADA aparece 3 vezes
A palavra COMMUNICATIVA aparece 1 vezes
A palavra HOUVE aparece 14 vezes
A palavra COMPRIMENTAR aparece 2 vezes
A palavra ETYMOLOGIA aparece 1 vezes
A palavra GUTENBERG-TM aparece 56 vezes
A palavra CELEBRE aparece 3 vezes
A palavra VENCER-SE aparece 1 vezes
A palavra BANALIDADE aparece 2 vezes
A palavra JANTAVA aparece 1 vezes
A palavra DESSORRIU aparece 1 vezes
A palavra FIQUE aparece 4 vezes
A palavra CONVIVAS aparece 3 vezes
A palavra DURO aparece 2 vezes
A palavra RABECAS aparece 1 vezes
A palavra ROXO aparece 1 vezes
A palavra CREANCA aparece 2 vezes
A palavra RESPIRAVA aparece 2 vezes
A palavra FALTOU-ME aparece 1 vezes
A palavra CONTAR aparece 20 vezes
A palavra CASOU,--ADIVINHA aparece 1 vezes
A palavra PERGUNTA aparece 8 vezes
A palavra BUSCAM aparece 1 vezes
A palavra N'ESTE aparece 1 vezes
A palavra ALPHABETO aparece 2 vezes
A palavra CONSIDERARES aparece 1 vezes
A palavra MACULA aparece 1 vezes
A palavra TUDO aparece 187 vezes
A palavra AVENTURAS aparece 3 vezes
A palavra PARECE-LHE aparece 3 vezes
A palavra SENTIMENTO aparece 6 vezes
A palavra ESQUIVOS aparece 1 vezes
A palavra DISSIMULADA aparece 4 vezes
A palavra PROPHETA aparece 1 vezes
A palavra BASTAM aparece 1 vezes
A palavra OUTDATED aparece 1 vezes
A palavra SAUDADES aparece 12 vezes
A palavra ADORAVEL aparece 4 vezes
A palavra EXPRESSÕES aparece 3 vezes
A palavra A aparece 2563 vezes
A palavra PASSAREM aparece 1 vezes
A palavra RETINHA aparece 1 vezes
A palavra D'ANTES aparece 1 vezes
A palavra 1859 aparece 2 vezes
A palavra DEIXARIA aparece 2 vezes
A palavra POSSUIL-O.» aparece 1 vezes
A palavra EVANGELHO aparece 2 vezes
A palavra GRANDES aparece 22 vezes
A palavra RUMO aparece 1 vezes
A palavra PHILOSOPHICA aparece 1 vezes
A palavra CASOU aparece 1 vezes
A palavra FAMULOS aparece 1 vezes
A palavra ADMITISSE aparece 1 vezes
A palavra INTENSAS aparece 1 vezes
A palavra ENTENDEL-AS aparece 1 vezes
A palavra PUNIRIA aparece 1 vezes
A palavra EXPLICO-ME aparece 1 vezes
A palavra REPREHENDER-ME aparece 1 vezes
A palavra INDAGAVA aparece 1 vezes
A palavra PERGUNTANDO aparece 1 vezes
A palavra ROBESPIERRE aparece 1 vezes
A palavra GOALS aparece 1 vezes
A palavra SECULO aparece 3 vezes
A palavra HUMANO aparece 2 vezes
A palavra FALAVA-LHE aparece 1 vezes
A palavra CHAMAVA-ME aparece 3 vezes
A palavra PÃO aparece 2 vezes
A palavra NARIZ aparece 5 vezes
A palavra CARRANCISMO aparece 1 vezes
A palavra FICARIA aparece 1 vezes
A palavra PEDISSE aparece 2 vezes
A palavra BEMAVENTURADOS aparece 1 vezes
A palavra APPROACH aparece 1 vezes
A palavra DADA aparece 3 vezes
A palavra CERRADAS aparece 1 vezes
A palavra AJUDAR aparece 2 vezes
A palavra EMQUANTO aparece 16 vezes
A palavra CRAVAR-LHE aparece 1 vezes
A palavra AGGRAVANDO aparece 1 vezes
A palavra MORRE aparece 2 vezes
A palavra CONCILIAR aparece 2 vezes
A palavra REPETIA aparece 5 vezes
A palavra COSME aparece 55 vezes
A palavra MOSTRASSE aparece 2 vezes
A palavra CORTA aparece 1 vezes
A palavra ENFIEI aparece 6 vezes
A palavra PILOTO aparece 1 vezes
A palavra VIGÁRIO aparece 2 vezes
A palavra APONTADA aparece 1 vezes
A palavra COLLO aparece 2 vezes
A palavra PERDER aparece 13 vezes
A palavra QUARENTA aparece 7 vezes
A palavra VARIOUS aparece 1 vezes
A palavra APONTOU-AS aparece 1 vezes
A palavra XL aparece 2 vezes
A palavra BREVIDADE aparece 1 vezes
A palavra BELLAS aparece 11 vezes
A palavra XXVII aparece 2 vezes
A palavra QUANTIAS aparece 1 vezes
A palavra NAQUELLA aparece 14 vezes
A palavra OPPORTUNIDADE aparece 1 vezes
A palavra DURANTE aparece 9 vezes
A palavra LISONJEADO aparece 1 vezes
A palavra DISTRIBUTED aparece 4 vezes
A palavra REGRAS aparece 1 vezes
A palavra MANSA aparece 1 vezes
A palavra EMPREGUEI aparece 3 vezes
A palavra JOELHOS aparece 5 vezes
A palavra VANILLA aparece 2 vezes
A palavra POSTHUMO aparece 1 vezes
A palavra FÓRMA aparece 3 vezes
A palavra ESTIVERA aparece 6 vezes
A palavra QUEIXO aparece 3 vezes
A palavra EXECUTAL-A aparece 1 vezes
A palavra NYMPHA aparece 3 vezes
A palavra ESCONDERIJO aparece 1 vezes
A palavra DIRECT aparece 1 vezes
A palavra COLLECTION aparece 4 vezes
A palavra TIMIDO aparece 1 vezes
A palavra QUERO aparece 20 vezes
A palavra MAKE aparece 3 vezes
A palavra PENSAMENTO aparece 10 vezes
A palavra INNOCENTE aparece 3 vezes
A palavra CURIOSA aparece 3 vezes
A palavra INDEMNITY aparece 1 vezes
A palavra VIVEMOS aparece 3 vezes
A palavra DAVAMOS aparece 1 vezes
A palavra FUNDIDAS aparece 2 vezes
A palavra ACCORDAR aparece 1 vezes
A palavra PORTASSE aparece 1 vezes
A palavra DER aparece 1 vezes
A palavra CANDELARIA aparece 2 vezes
A palavra COSIDO aparece 3 vezes
A palavra RECADO aparece 4 vezes
A palavra SEGUNDA-FEIRA aparece 1 vezes
A palavra MULTIPLICAM aparece 1 vezes
A palavra CLARAMENTE aparece 2 vezes
A palavra INJURIAS aparece 1 vezes
A palavra SENHORAS aparece 2 vezes
A palavra PRETA aparece 2 vezes
A palavra ESCREVEL-A aparece 1 vezes
A palavra TACITAMENTE aparece 1 vezes
A palavra SABOREAR aparece 1 vezes
A palavra E aparece 2185 vezes
A palavra PLAIN aparece 2 vezes
A palavra PLEASE aparece 3 vezes
A palavra EXECUTA aparece 1 vezes
A palavra DISPOSTOS aparece 1 vezes
A palavra DISPOSIÇÃO aparece 3 vezes
A palavra DEIXA aparece 9 vezes
A palavra DEPOIS aparece 151 vezes
A palavra IMPRUDENCIA aparece 1 vezes
A palavra ROMANA aparece 1 vezes
A palavra SUBLIME aparece 3 vezes
A palavra PORTANTO aparece 3 vezes
A palavra VISINHOS aparece 3 vezes
A palavra MATOU aparece 1 vezes
A palavra FALTAR aparece 4 vezes
A palavra PIO aparece 3 vezes
A palavra APOSENTÁRA-SE aparece 1 vezes
A palavra COMECE aparece 2 vezes
A palavra LIMPOS aparece 1 vezes
A palavra FUGIA-ME aparece 2 vezes
A palavra CONSTANTINOPLA aparece 1 vezes
A palavra TOCARIA aparece 1 vezes
A palavra SOUBER aparece 1 vezes
A palavra DESCOBRIR-ME aparece 1 vezes
A palavra VERSICULO aparece 1 vezes
A palavra CONFIDENCIAS aparece 1 vezes
A palavra PAIRANDO aparece 1 vezes
A palavra CXXI aparece 2 vezes
A palavra TRATAL-O aparece 1 vezes
A palavra FACEIS aparece 3 vezes
A palavra OPAS aparece 2 vezes
A palavra AFFAGÁRA aparece 1 vezes
A palavra CALANDO aparece 2 vezes
A palavra PRÉVIAS aparece 1 vezes
A palavra GRACIOSA aparece 1 vezes
A palavra ACOSTUMADA aparece 1 vezes
A palavra PALLIDA aparece 3 vezes
A palavra RECREIO aparece 2 vezes
A palavra FARIAM aparece 3 vezes
A palavra NUPCIAS aparece 1 vezes
A palavra PARECIAM aparece 9 vezes
A palavra BOCCAS aparece 1 vezes
A palavra PASTORAL aparece 1 vezes
A palavra COBRIA aparece 1 vezes
A palavra MOÇO aparece 11 vezes
A palavra LEPRA aparece 5 vezes
A palavra MAGIA aparece 1 vezes
A palavra DESFIZERAM-SE aparece 1 vezes
A palavra SALVANDO aparece 1 vezes
A palavra NATURAES aparece 4 vezes
A palavra EBOOK aparece 13 vezes
A palavra ESCOBAR aparece 111 vezes
A palavra INFINITA aparece 1 vezes
A palavra MONOLOGO aparece 1 vezes
A palavra ESTUDO aparece 2 vezes
A palavra RESPONDIA aparece 2 vezes
A palavra DELEITE aparece 1 vezes
A palavra ANDEI aparece 4 vezes
A palavra MANDARIAM aparece 1 vezes
A palavra ATTENTA aparece 3 vezes
A palavra COMPOR aparece 3 vezes
A palavra ROMPENDO aparece 1 vezes
A palavra RAPADA aparece 2 vezes
A palavra DIGAM aparece 3 vezes
A palavra RECEIAVA aparece 2 vezes
A palavra ALCANÇAR aparece 3 vezes
A palavra CARREGAR aparece 1 vezes
A palavra HEAR aparece 1 vezes
A palavra SERMOS aparece 2 vezes
A palavra BEIJO aparece 8 vezes
A palavra LAGRIMA aparece 1 vezes
A palavra DIALOGO aparece 2 vezes
A palavra DESTEMIDO aparece 1 vezes
A palavra ATROPELO aparece 1 vezes
A palavra BABADOS aparece 1 vezes
A palavra CHOREI aparece 3 vezes
A palavra ALHEIAS aparece 6 vezes
A palavra ACHASSE aparece 5 vezes
A palavra BENEVOLO aparece 1 vezes
A palavra IMPETOS aparece 1 vezes
A palavra LIDAS aparece 1 vezes
A palavra DETEVE-SE aparece 2 vezes
A palavra SERIE aparece 1 vezes
A palavra VEIU aparece 37 vezes
A palavra COMPRÁRA aparece 1 vezes
A palavra TIVESTE aparece 1 vezes
A palavra MINIMAS aparece 1 vezes
A palavra ADOÇAR aparece 1 vezes
A palavra SEMELHANTES aparece 1 vezes
A palavra SOBRAVAM aparece 1 vezes
A palavra TREZ aparece 4 vezes
A palavra LIMPEZA aparece 1 vezes
A palavra CAMINHOS.» aparece 1 vezes
A palavra REFERENCES aparece 2 vezes
A palavra REPISEI aparece 1 vezes
A palavra ENTRARÃO aparece 1 vezes
A palavra MANA aparece 8 vezes
A palavra INTENSO aparece 1 vezes
A palavra CONSULTO aparece 1 vezes
A palavra COMPOZ-SE aparece 2 vezes
A palavra FUSCO aparece 3 vezes
A palavra 1860 aparece 2 vezes
A palavra ENTRANDO,--NÃO aparece 1 vezes
A palavra CONTENTES aparece 1 vezes
A palavra RESPONDE aparece 1 vezes
